"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
28 Jan 2026 00:21:20.000,25061.545653,33317.078201,-7849.010898,1.168451,-2.241862,-1.303428
28 Jan 2026 00:21:30.000,25073.213928,33294.651229,-7862.043135,1.165204,-2.243532,-1.303018
28 Jan 2026 00:21:40.000,25084.849718,33272.207574,-7875.071265,1.161954,-2.245198,-1.302607
28 Jan 2026 00:21:50.000,25096.452990,33249.747275,-7888.095278,1.158700,-2.246861,-1.302195
28 Jan 2026 00:22:00.000,25108.023714,33227.270369,-7901.115166,1.155444,-2.248520,-1.301782
28 Jan 2026 00:22:10.000,25119.561856,33204.776891,-7914.130920,1.152184,-2.250175,-1.301368
28 Jan 2026 00:22:20.000,25131.067386,33182.266880,-7927.142529,1.148921,-2.251827,-1.300953
28 Jan 2026 00:22:30.000,25142.540271,33159.740373,-7940.149985,1.145655,-2.253474,-1.300537
28 Jan 2026 00:22:40.000,25153.980480,33137.197406,-7953.153279,1.142386,-2.255118,-1.300121
28 Jan 2026 00:22:50.000,25165.387981,33114.638016,-7966.152401,1.139114,-2.256759,-1.299703
28 Jan 2026 00:23:00.000,25176.762742,33092.062242,-7979.147341,1.135838,-2.258395,-1.299284
28 Jan 2026 00:23:10.000,25188.104732,33069.470120,-7992.138092,1.132559,-2.260028,-1.298865
28 Jan 2026 00:23:20.000,25199.413918,33046.861688,-8005.124642,1.129277,-2.261658,-1.298445
28 Jan 2026 00:23:30.000,25210.690270,33024.236982,-8018.106983,1.125992,-2.263283,-1.298023
28 Jan 2026 00:23:40.000,25221.933755,33001.596040,-8031.085106,1.122704,-2.264905,-1.297601
28 Jan 2026 00:23:50.000,25233.144343,32978.938900,-8044.059001,1.119413,-2.266523,-1.297178
28 Jan 2026 00:24:00.000,25244.322001,32956.265599,-8057.028659,1.116118,-2.268137,-1.296753
28 Jan 2026 00:24:10.000,25255.466697,32933.576173,-8069.994070,1.112821,-2.269747,-1.296328
28 Jan 2026 00:24:20.000,25266.578401,32910.870662,-8082.955224,1.109520,-2.271354,-1.295902
28 Jan 2026 00:24:30.000,25277.657081,32888.149101,-8095.912114,1.106216,-2.272957,-1.295475
28 Jan 2026 00:24:40.000,25288.702706,32865.411530,-8108.864728,1.102909,-2.274556,-1.295047
28 Jan 2026 00:24:50.000,25299.715243,32842.657984,-8121.813058,1.099598,-2.276152,-1.294618
28 Jan 2026 00:25:00.000,25310.694662,32819.888503,-8134.757094,1.096285,-2.277744,-1.294188
28 Jan 2026 00:25:10.000,25321.640931,32797.103123,-8147.696827,1.092968,-2.279332,-1.293758
28 Jan 2026 00:25:20.000,25332.554019,32774.301882,-8160.632246,1.089649,-2.280916,-1.293326
28 Jan 2026 00:25:30.000,25343.433895,32751.484817,-8173.563344,1.086326,-2.282496,-1.292893
28 Jan 2026 00:25:40.000,25354.280527,32728.651968,-8186.490109,1.083000,-2.284073,-1.292459
28 Jan 2026 00:25:50.000,25365.093884,32705.803370,-8199.412534,1.079671,-2.285646,-1.292025
28 Jan 2026 00:26:00.000,25375.873934,32682.939063,-8212.330607,1.076339,-2.287215,-1.291589
28 Jan 2026 00:26:10.000,25386.620647,32660.059083,-8225.244319,1.073003,-2.288780,-1.291153
28 Jan 2026 00:26:20.000,25397.333991,32637.163469,-8238.153662,1.069665,-2.290342,-1.290715
28 Jan 2026 00:26:30.000,25408.013935,32614.252259,-8251.058625,1.066323,-2.291900,-1.290277
28 Jan 2026 00:26:40.000,25418.660448,32591.325490,-8263.959198,1.062979,-2.293454,-1.289837
28 Jan 2026 00:26:50.000,25429.273499,32568.383200,-8276.855373,1.059631,-2.295004,-1.289397
28 Jan 2026 00:27:00.000,25439.853057,32545.425428,-8289.747139,1.056280,-2.296550,-1.288956
28 Jan 2026 00:27:10.000,25450.399090,32522.452211,-8302.634487,1.052926,-2.298093,-1.288513
28 Jan 2026 00:27:20.000,25460.911568,32499.463588,-8315.517408,1.049569,-2.299631,-1.288070
28 Jan 2026 00:27:30.000,25471.390459,32476.459596,-8328.395890,1.046209,-2.301166,-1.287626
28 Jan 2026 00:27:40.000,25481.835733,32453.440273,-8341.269926,1.042846,-2.302697,-1.287181
28 Jan 2026 00:27:50.000,25492.247359,32430.405659,-8354.139505,1.039479,-2.304225,-1.286734
28 Jan 2026 00:28:00.000,25502.625305,32407.355790,-8367.004617,1.036110,-2.305748,-1.286287
28 Jan 2026 00:28:10.000,25512.969541,32384.290705,-8379.865253,1.032737,-2.307268,-1.285839
28 Jan 2026 00:28:20.000,25523.280036,32361.210443,-8392.721403,1.029361,-2.308784,-1.285390
28 Jan 2026 00:28:30.000,25533.556759,32338.115041,-8405.573057,1.025983,-2.310296,-1.284940
28 Jan 2026 00:28:40.000,25543.799679,32315.004538,-8418.420205,1.022601,-2.311804,-1.284489
28 Jan 2026 00:28:50.000,25554.008765,32291.878972,-8431.262838,1.019216,-2.313308,-1.284037
28 Jan 2026 00:29:00.000,25564.183987,32268.738382,-8444.100947,1.015828,-2.314809,-1.283584
28 Jan 2026 00:29:10.000,25574.325314,32245.582805,-8456.934520,1.012437,-2.316306,-1.283130
28 Jan 2026 00:29:20.000,25584.432715,32222.412281,-8469.763549,1.009043,-2.317798,-1.282675
28 Jan 2026 00:29:30.000,25594.506159,32199.226848,-8482.588023,1.005646,-2.319287,-1.282219
28 Jan 2026 00:29:40.000,25604.545616,32176.026544,-8495.407932,1.002245,-2.320773,-1.281762
28 Jan 2026 00:29:50.000,25614.551055,32152.811408,-8508.223267,0.998842,-2.322254,-1.281304
28 Jan 2026 00:30:00.000,25624.522445,32129.581478,-8521.034019,0.995436,-2.323731,-1.280845
28 Jan 2026 00:30:10.000,25634.459756,32106.336793,-8533.840176,0.992026,-2.325205,-1.280385
28 Jan 2026 00:30:20.000,25644.362958,32083.077391,-8546.641729,0.988614,-2.326675,-1.279925
28 Jan 2026 00:30:30.000,25654.232019,32059.803312,-8559.438668,0.985198,-2.328141,-1.279463
28 Jan 2026 00:30:40.000,25664.066909,32036.514593,-8572.230984,0.981780,-2.329602,-1.279000
28 Jan 2026 00:30:50.000,25673.867598,32013.211274,-8585.018666,0.978358,-2.331061,-1.278536
28 Jan 2026 00:31:00.000,25683.634055,31989.893393,-8597.801704,0.974933,-2.332515,-1.278071
28 Jan 2026 00:31:10.000,25693.366249,31966.560990,-8610.580089,0.971505,-2.333965,-1.277605
28 Jan 2026 00:31:20.000,25703.064151,31943.214102,-8623.353809,0.968075,-2.335412,-1.277138
28 Jan 2026 00:31:30.000,25712.727730,31919.852768,-8636.122857,0.964641,-2.336854,-1.276670
28 Jan 2026 00:31:40.000,25722.356956,31896.477029,-8648.887220,0.961204,-2.338293,-1.276202
28 Jan 2026 00:31:50.000,25731.951798,31873.086921,-8661.646890,0.957764,-2.339728,-1.275732
28 Jan 2026 00:32:00.000,25741.512225,31849.682485,-8674.401856,0.954321,-2.341159,-1.275261
28 Jan 2026 00:32:10.000,25751.038208,31826.263759,-8687.152108,0.950875,-2.342586,-1.274789
28 Jan 2026 00:32:20.000,25760.529717,31802.830783,-8699.897636,0.947426,-2.344009,-1.274316
28 Jan 2026 00:32:30.000,25769.986721,31779.383595,-8712.638430,0.943974,-2.345428,-1.273842
28 Jan 2026 00:32:40.000,25779.409189,31755.922234,-8725.374480,0.940519,-2.346843,-1.273367
28 Jan 2026 00:32:50.000,25788.797092,31732.446739,-8738.105776,0.937061,-2.348255,-1.272891
28 Jan 2026 00:33:00.000,25798.150400,31708.957150,-8750.832308,0.933600,-2.349662,-1.272414
28 Jan 2026 00:33:10.000,25807.469082,31685.453506,-8763.554065,0.930136,-2.351066,-1.271936
28 Jan 2026 00:33:20.000,25816.753109,31661.935846,-8776.271037,0.926669,-2.352466,-1.271457
28 Jan 2026 00:33:30.000,25826.002449,31638.404208,-8788.983214,0.923199,-2.353861,-1.270977
28 Jan 2026 00:33:40.000,25835.217074,31614.858633,-8801.690586,0.919726,-2.355253,-1.270496
28 Jan 2026 00:33:50.000,25844.396953,31591.299160,-8814.393143,0.916250,-2.356641,-1.270014
28 Jan 2026 00:34:00.000,25853.542056,31567.725827,-8827.090874,0.912771,-2.358025,-1.269531
28 Jan 2026 00:34:10.000,25862.652354,31544.138674,-8839.783770,0.909288,-2.359405,-1.269047
28 Jan 2026 00:34:20.000,25871.727815,31520.537741,-8852.471819,0.905803,-2.360781,-1.268562
28 Jan 2026 00:34:30.000,25880.768411,31496.923067,-8865.155012,0.902315,-2.362153,-1.268076
28 Jan 2026 00:34:40.000,25889.774111,31473.294691,-8877.833339,0.898824,-2.363521,-1.267589
28 Jan 2026 00:34:50.000,25898.744885,31449.652653,-8890.506788,0.895330,-2.364886,-1.267101
28 Jan 2026 00:35:00.000,25907.680705,31425.996992,-8903.175351,0.891833,-2.366246,-1.266611
28 Jan 2026 00:35:10.000,25916.581539,31402.327748,-8915.839016,0.888333,-2.367602,-1.266121
28 Jan 2026 00:35:20.000,25925.447358,31378.644960,-8928.497772,0.884830,-2.368955,-1.265630
28 Jan 2026 00:35:30.000,25934.278132,31354.948668,-8941.151611,0.881324,-2.370303,-1.265137
28 Jan 2026 00:35:40.000,25943.073832,31331.238912,-8953.800520,0.877815,-2.371648,-1.264644
28 Jan 2026 00:35:50.000,25951.834428,31307.515731,-8966.444491,0.874303,-2.372988,-1.264150
28 Jan 2026 00:36:00.000,25960.559890,31283.779164,-8979.083512,0.870789,-2.374325,-1.263654
28 Jan 2026 00:36:10.000,25969.250188,31260.029252,-8991.717573,0.867271,-2.375657,-1.263158
28 Jan 2026 00:36:20.000,25977.905293,31236.266035,-9004.346664,0.863750,-2.376986,-1.262660
28 Jan 2026 00:36:30.000,25986.525176,31212.489551,-9016.970774,0.860226,-2.378310,-1.262161
28 Jan 2026 00:36:40.000,25995.109806,31188.699841,-9029.589892,0.856699,-2.379631,-1.261662
28 Jan 2026 00:36:50.000,26003.659154,31164.896944,-9042.204009,0.853170,-2.380948,-1.261161
28 Jan 2026 00:37:00.000,26012.173190,31141.080902,-9054.813113,0.849637,-2.382260,-1.260659
28 Jan 2026 00:37:10.000,26020.651886,31117.251752,-9067.417195,0.846102,-2.383569,-1.260156
28 Jan 2026 00:37:20.000,26029.095211,31093.409535,-9080.016242,0.842563,-2.384874,-1.259653
28 Jan 2026 00:37:30.000,26037.503136,31069.554292,-9092.610246,0.839022,-2.386174,-1.259148
28 Jan 2026 00:37:40.000,26045.875631,31045.686062,-9105.199196,0.835477,-2.387471,-1.258642
28 Jan 2026 00:37:50.000,26054.212668,31021.804885,-9117.783080,0.831930,-2.388764,-1.258135
28 Jan 2026 00:38:00.000,26062.514217,30997.910801,-9130.361888,0.828380,-2.390052,-1.257626
28 Jan 2026 00:38:10.000,26070.780248,30974.003851,-9142.935610,0.824826,-2.391337,-1.257117
28 Jan 2026 00:38:20.000,26079.010733,30950.084073,-9155.504235,0.821270,-2.392618,-1.256607
28 Jan 2026 00:38:30.000,26087.205641,30926.151510,-9168.067752,0.817711,-2.393894,-1.256096
28 Jan 2026 00:38:40.000,26095.364944,30902.206199,-9180.626150,0.814149,-2.395167,-1.255583
28 Jan 2026 00:38:50.000,26103.488612,30878.248183,-9193.179420,0.810584,-2.396436,-1.255070
28 Jan 2026 00:39:00.000,26111.576617,30854.277500,-9205.727549,0.807016,-2.397700,-1.254555
28 Jan 2026 00:39:10.000,26119.628928,30830.294192,-9218.270528,0.803446,-2.398961,-1.254040
28 Jan 2026 00:39:20.000,26127.645517,30806.298298,-9230.808346,0.799872,-2.400217,-1.253523
28 Jan 2026 00:39:30.000,26135.626355,30782.289859,-9243.340992,0.796295,-2.401470,-1.253005
28 Jan 2026 00:39:40.000,26143.571412,30758.268916,-9255.868455,0.792716,-2.402718,-1.252487
28 Jan 2026 00:39:50.000,26151.480659,30734.235507,-9268.390724,0.789133,-2.403963,-1.251967
28 Jan 2026 00:40:00.000,26159.354068,30710.189675,-9280.907789,0.785548,-2.405203,-1.251446
28 Jan 2026 00:40:10.000,26167.191609,30686.131459,-9293.419638,0.781960,-2.406439,-1.250924
28 Jan 2026 00:40:20.000,26174.993254,30662.060900,-9305.926262,0.778369,-2.407672,-1.250400
28 Jan 2026 00:40:30.000,26182.758972,30637.978038,-9318.427648,0.774775,-2.408900,-1.249876
28 Jan 2026 00:40:40.000,26190.488736,30613.882913,-9330.923787,0.771178,-2.410124,-1.249351
28 Jan 2026 00:40:50.000,26198.182516,30589.775567,-9343.414666,0.767578,-2.411344,-1.248824
28 Jan 2026 00:41:00.000,26205.840284,30565.656040,-9355.900276,0.763975,-2.412560,-1.248297
28 Jan 2026 00:41:10.000,26213.462010,30541.524373,-9368.380605,0.760370,-2.413772,-1.247768
28 Jan 2026 00:41:20.000,26221.047666,30517.380605,-9380.855643,0.756761,-2.414980,-1.247239
28 Jan 2026 00:41:30.000,26228.597223,30493.224778,-9393.325378,0.753150,-2.416184,-1.246708
28 Jan 2026 00:41:40.000,26236.110652,30469.056933,-9405.789800,0.749536,-2.417384,-1.246176
28 Jan 2026 00:41:50.000,26243.587924,30444.877110,-9418.248897,0.745918,-2.418580,-1.245643
28 Jan 2026 00:42:00.000,26251.029011,30420.685350,-9430.702659,0.742298,-2.419771,-1.245109
28 Jan 2026 00:42:10.000,26258.433884,30396.481694,-9443.151073,0.738676,-2.420959,-1.244574
28 Jan 2026 00:42:20.000,26265.802513,30372.266182,-9455.594131,0.735050,-2.422143,-1.244037
28 Jan 2026 00:42:30.000,26273.134871,30348.038855,-9468.031819,0.731421,-2.423322,-1.243500
28 Jan 2026 00:42:40.000,26280.430929,30323.799755,-9480.464128,0.727790,-2.424497,-1.242961
28 Jan 2026 00:42:50.000,26287.690657,30299.548922,-9492.891045,0.724156,-2.425669,-1.242422
28 Jan 2026 00:43:00.000,26294.914029,30275.286396,-9505.312561,0.720518,-2.426836,-1.241881
28 Jan 2026 00:43:10.000,26302.101014,30251.012220,-9517.728663,0.716878,-2.427999,-1.241339
28 Jan 2026 00:43:20.000,26309.251585,30226.726434,-9530.139341,0.713235,-2.429158,-1.240796
28 Jan 2026 00:43:30.000,26316.365712,30202.429079,-9542.544583,0.709590,-2.430313,-1.240252
28 Jan 2026 00:43:40.000,26323.443368,30178.120196,-9554.944379,0.705941,-2.431463,-1.239707
28 Jan 2026 00:43:50.000,26330.484523,30153.799826,-9567.338716,0.702290,-2.432610,-1.239160
28 Jan 2026 00:44:00.000,26337.489151,30129.468010,-9579.727584,0.698635,-2.433752,-1.238613
28 Jan 2026 00:44:10.000,26344.457221,30105.124790,-9592.110972,0.694978,-2.434891,-1.238064
28 Jan 2026 00:44:20.000,26351.388705,30080.770206,-9604.488868,0.691318,-2.436025,-1.237514
28 Jan 2026 00:44:30.000,26358.283576,30056.404300,-9616.861261,0.687656,-2.437155,-1.236964
28 Jan 2026 00:44:40.000,26365.141805,30032.027113,-9629.228139,0.683990,-2.438281,-1.236412
28 Jan 2026 00:44:50.000,26371.963363,30007.638686,-9641.589492,0.680321,-2.439403,-1.235858
28 Jan 2026 00:45:00.000,26378.748223,29983.239060,-9653.945308,0.676650,-2.440521,-1.235304
28 Jan 2026 00:45:10.000,26385.496356,29958.828278,-9666.295575,0.672976,-2.441635,-1.234749
28 Jan 2026 00:45:20.000,26392.207733,29934.406379,-9678.640282,0.669299,-2.442744,-1.234192
28 Jan 2026 00:45:30.000,26398.882327,29909.973406,-9690.979418,0.665619,-2.443850,-1.233634
28 Jan 2026 00:45:40.000,26405.520109,29885.529399,-9703.312971,0.661937,-2.444951,-1.233076
28 Jan 2026 00:45:50.000,26412.121052,29861.074401,-9715.640931,0.658251,-2.446048,-1.232516
28 Jan 2026 00:46:00.000,26418.685126,29836.608453,-9727.963284,0.654563,-2.447141,-1.231954
28 Jan 2026 00:46:10.000,26425.212305,29812.131596,-9740.280021,0.650872,-2.448230,-1.231392
28 Jan 2026 00:46:20.000,26431.702559,29787.643871,-9752.591129,0.647178,-2.449314,-1.230829
28 Jan 2026 00:46:30.000,26438.155861,29763.145321,-9764.896597,0.643482,-2.450395,-1.230264
28 Jan 2026 00:46:40.000,26444.572183,29738.635987,-9777.196413,0.639782,-2.451471,-1.229698
28 Jan 2026 00:46:50.000,26450.951496,29714.115910,-9789.490566,0.636080,-2.452543,-1.229132
28 Jan 2026 00:47:00.000,26457.293773,29689.585132,-9801.779045,0.632375,-2.453611,-1.228563
28 Jan 2026 00:47:10.000,26463.598986,29665.043695,-9814.061837,0.628667,-2.454675,-1.227994
28 Jan 2026 00:47:20.000,26469.867107,29640.491640,-9826.338930,0.624957,-2.455735,-1.227424
28 Jan 2026 00:47:30.000,26476.098108,29615.929009,-9838.610315,0.621243,-2.456790,-1.226852
28 Jan 2026 00:47:40.000,26482.291960,29591.355844,-9850.875978,0.617527,-2.457842,-1.226280
28 Jan 2026 00:47:50.000,26488.448637,29566.772187,-9863.135908,0.613808,-2.458889,-1.225706
28 Jan 2026 00:48:00.000,26494.568110,29542.178079,-9875.390093,0.610086,-2.459932,-1.225131
28 Jan 2026 00:48:10.000,26500.650352,29517.573563,-9887.638522,0.606362,-2.460971,-1.224554
28 Jan 2026 00:48:20.000,26506.695335,29492.958679,-9899.881183,0.602634,-2.462005,-1.223977
28 Jan 2026 00:48:30.000,26512.703030,29468.333470,-9912.118064,0.598904,-2.463036,-1.223398
28 Jan 2026 00:48:40.000,26518.673411,29443.697978,-9924.349153,0.595171,-2.464062,-1.222819
28 Jan 2026 00:48:50.000,26524.606449,29419.052245,-9936.574439,0.591436,-2.465084,-1.222238
28 Jan 2026 00:49:00.000,26530.502117,29394.396313,-9948.793910,0.587697,-2.466102,-1.221656
28 Jan 2026 00:49:10.000,26536.360388,29369.730223,-9961.007553,0.583956,-2.467115,-1.221072
28 Jan 2026 00:49:20.000,26542.181233,29345.054019,-9973.215358,0.580212,-2.468125,-1.220488
28 Jan 2026 00:49:30.000,26547.964624,29320.367741,-9985.417312,0.576466,-2.469130,-1.219902
28 Jan 2026 00:49:40.000,26553.710536,29295.671432,-9997.613402,0.572716,-2.470131,-1.219315
28 Jan 2026 00:49:50.000,26559.418939,29270.965134,-10009.803619,0.568964,-2.471128,-1.218727
28 Jan 2026 00:50:00.000,26565.089806,29246.248889,-10021.987948,0.565209,-2.472120,-1.218138
28 Jan 2026 00:50:10.000,26570.723110,29221.522739,-10034.166379,0.561451,-2.473109,-1.217548
28 Jan 2026 00:50:20.000,26576.318824,29196.786727,-10046.338900,0.557691,-2.474093,-1.216956
28 Jan 2026 00:50:30.000,26581.876919,29172.040895,-10058.505498,0.553928,-2.475073,-1.216363
28 Jan 2026 00:50:40.000,26587.397369,29147.285284,-10070.666161,0.550162,-2.476049,-1.215769
28 Jan 2026 00:50:50.000,26592.880146,29122.519938,-10082.820878,0.546393,-2.477020,-1.215174
28 Jan 2026 00:51:00.000,26598.325222,29097.744899,-10094.969636,0.542622,-2.477987,-1.214577
28 Jan 2026 00:51:10.000,26603.732571,29072.960208,-10107.112424,0.538848,-2.478950,-1.213980
28 Jan 2026 00:51:20.000,26609.102165,29048.165908,-10119.249228,0.535071,-2.479909,-1.213381
28 Jan 2026 00:51:30.000,26614.433976,29023.362042,-10131.380038,0.531291,-2.480863,-1.212781
28 Jan 2026 00:51:40.000,26619.727978,28998.548653,-10143.504840,0.527509,-2.481814,-1.212179
28 Jan 2026 00:51:50.000,26624.984143,28973.725781,-10155.623623,0.523724,-2.482760,-1.211577
28 Jan 2026 00:52:00.000,26630.202444,28948.893471,-10167.736375,0.519936,-2.483702,-1.210973
28 Jan 2026 00:52:10.000,26635.382853,28924.051764,-10179.843083,0.516146,-2.484639,-1.210368
28 Jan 2026 00:52:20.000,26640.525344,28899.200703,-10191.943734,0.512352,-2.485572,-1.209762
28 Jan 2026 00:52:30.000,26645.629890,28874.340330,-10204.038318,0.508556,-2.486501,-1.209154
28 Jan 2026 00:52:40.000,26650.696463,28849.470689,-10216.126821,0.504758,-2.487426,-1.208546
28 Jan 2026 00:52:50.000,26655.725036,28824.591821,-10228.209232,0.500956,-2.488347,-1.207936
28 Jan 2026 00:53:00.000,26660.715581,28799.703770,-10240.285537,0.497152,-2.489263,-1.207325
28 Jan 2026 00:53:10.000,26665.668073,28774.806578,-10252.355725,0.493346,-2.490175,-1.206712
28 Jan 2026 00:53:20.000,26670.582484,28749.900287,-10264.419783,0.489536,-2.491083,-1.206099
28 Jan 2026 00:53:30.000,26675.458787,28724.984941,-10276.477699,0.485724,-2.491986,-1.205484
28 Jan 2026 00:53:40.000,26680.296955,28700.060582,-10288.529460,0.481909,-2.492885,-1.204868
28 Jan 2026 00:53:50.000,26685.096961,28675.127253,-10300.575055,0.478092,-2.493780,-1.204250
28 Jan 2026 00:54:00.000,26689.858778,28650.184997,-10312.614469,0.474271,-2.494671,-1.203632
28 Jan 2026 00:54:10.000,26694.582380,28625.233856,-10324.647692,0.470449,-2.495557,-1.203012
28 Jan 2026 00:54:20.000,26699.267739,28600.273874,-10336.674711,0.466623,-2.496439,-1.202391
28 Jan 2026 00:54:30.000,26703.914828,28575.305093,-10348.695512,0.462795,-2.497317,-1.201769
28 Jan 2026 00:54:40.000,26708.523621,28550.327557,-10360.710084,0.458964,-2.498190,-1.201145
28 Jan 2026 00:54:50.000,26713.094091,28525.341307,-10372.718414,0.455130,-2.499059,-1.200520
28 Jan 2026 00:55:00.000,26717.626211,28500.346388,-10384.720489,0.451294,-2.499924,-1.199894
28 Jan 2026 00:55:10.000,26722.119954,28475.342841,-10396.716297,0.447455,-2.500785,-1.199267
28 Jan 2026 00:55:20.000,26726.575294,28450.330711,-10408.705826,0.443613,-2.501641,-1.198638
28 Jan 2026 00:55:30.000,26730.992204,28425.310040,-10420.689061,0.439769,-2.502493,-1.198008
28 Jan 2026 00:55:40.000,26735.370657,28400.280872,-10432.665992,0.435922,-2.503340,-1.197377
28 Jan 2026 00:55:50.000,26739.710626,28375.243248,-10444.636604,0.432072,-2.504184,-1.196745
28 Jan 2026 00:56:00.000,26744.012086,28350.197214,-10456.600886,0.428220,-2.505023,-1.196111
28 Jan 2026 00:56:10.000,26748.275009,28325.142810,-10468.558824,0.424365,-2.505857,-1.195476
28 Jan 2026 00:56:20.000,26752.499369,28300.080082,-10480.510407,0.420507,-2.506688,-1.194840
28 Jan 2026 00:56:30.000,26756.685138,28275.009072,-10492.455620,0.416647,-2.507514,-1.194202
28 Jan 2026 00:56:40.000,26760.832292,28249.929823,-10504.394452,0.412784,-2.508335,-1.193563
28 Jan 2026 00:56:50.000,26764.940803,28224.842378,-10516.326889,0.408918,-2.509153,-1.192923
28 Jan 2026 00:57:00.000,26769.010644,28199.746782,-10528.252919,0.405050,-2.509966,-1.192282
28 Jan 2026 00:57:10.000,26773.041790,28174.643076,-10540.172528,0.401179,-2.510775,-1.191639
28 Jan 2026 00:57:20.000,26777.034214,28149.531305,-10552.085704,0.397305,-2.511579,-1.190995
28 Jan 2026 00:57:30.000,26780.987889,28124.411512,-10563.992434,0.393429,-2.512379,-1.190350
28 Jan 2026 00:57:40.000,26784.902789,28099.283740,-10575.892705,0.389550,-2.513175,-1.189703
28 Jan 2026 00:57:50.000,26788.778888,28074.148032,-10587.786503,0.385669,-2.513966,-1.189056
28 Jan 2026 00:58:00.000,26792.616159,28049.004433,-10599.673817,0.381785,-2.514753,-1.188406
28 Jan 2026 00:58:10.000,26796.414576,28023.852985,-10611.554632,0.377898,-2.515536,-1.187756
28 Jan 2026 00:58:20.000,26800.174112,27998.693733,-10623.428937,0.374009,-2.516314,-1.187104
28 Jan 2026 00:58:30.000,26803.894743,27973.526719,-10635.296717,0.370117,-2.517088,-1.186451
28 Jan 2026 00:58:40.000,26807.576440,27948.351987,-10647.157959,0.366222,-2.517858,-1.185797
28 Jan 2026 00:58:50.000,26811.219179,27923.169581,-10659.012652,0.362325,-2.518623,-1.185141
28 Jan 2026 00:59:00.000,26814.822932,27897.979545,-10670.860780,0.358425,-2.519384,-1.184484
28 Jan 2026 00:59:10.000,26818.387675,27872.781921,-10682.702332,0.354523,-2.520140,-1.183826
28 Jan 2026 00:59:20.000,26821.913379,27847.576754,-10694.537294,0.350618,-2.520892,-1.183166
28 Jan 2026 00:59:30.000,26825.400020,27822.364087,-10706.365653,0.346710,-2.521640,-1.182505
28 Jan 2026 00:59:40.000,26828.847572,27797.143965,-10718.187395,0.342800,-2.522384,-1.181843
28 Jan 2026 00:59:50.000,26832.256008,27771.916430,-10730.002507,0.338887,-2.523123,-1.181179
28 Jan 2026 01:00:00.000,26835.625302,27746.681527,-10741.810977,0.334972,-2.523857,-1.180514
28 Jan 2026 01:00:10.000,26838.955428,27721.439299,-10753.612790,0.331053,-2.524588,-1.179848
28 Jan 2026 01:00:20.000,26842.246360,27696.189790,-10765.407933,0.327133,-2.525313,-1.179180
28 Jan 2026 01:00:30.000,26845.498073,27670.933044,-10777.196394,0.323209,-2.526035,-1.178511
28 Jan 2026 01:00:40.000,26848.710540,27645.669106,-10788.978158,0.319284,-2.526752,-1.177841
28 Jan 2026 01:00:50.000,26851.883736,27620.398018,-10800.753212,0.315355,-2.527465,-1.177169
28 Jan 2026 01:01:00.000,26855.017634,27595.119824,-10812.521543,0.311424,-2.528173,-1.176496
28 Jan 2026 01:01:10.000,26858.112209,27569.834570,-10824.283137,0.307491,-2.528877,-1.175822
28 Jan 2026 01:01:20.000,26861.167434,27544.542297,-10836.037981,0.303554,-2.529577,-1.175146
28 Jan 2026 01:01:30.000,26864.183284,27519.243052,-10847.786061,0.299615,-2.530272,-1.174469
28 Jan 2026 01:01:40.000,26867.159734,27493.936877,-10859.527364,0.295674,-2.530962,-1.173791
28 Jan 2026 01:01:50.000,26870.096757,27468.623817,-10871.261876,0.291730,-2.531649,-1.173111
28 Jan 2026 01:02:00.000,26872.994328,27443.303916,-10882.989584,0.287784,-2.532331,-1.172430
28 Jan 2026 01:02:10.000,26875.852420,27417.977217,-10894.710473,0.283835,-2.533008,-1.171747
28 Jan 2026 01:02:20.000,26878.671009,27392.643766,-10906.424531,0.279883,-2.533681,-1.171064
28 Jan 2026 01:02:30.000,26881.450068,27367.303606,-10918.131743,0.275929,-2.534350,-1.170378
28 Jan 2026 01:02:40.000,26884.189573,27341.956781,-10929.832096,0.271972,-2.535014,-1.169692
28 Jan 2026 01:02:50.000,26886.889496,27316.603336,-10941.525576,0.268013,-2.535674,-1.169004
28 Jan 2026 01:03:00.000,26889.549813,27291.243314,-10953.212170,0.264051,-2.536329,-1.168314
28 Jan 2026 01:03:10.000,26892.170498,27265.876760,-10964.891863,0.260086,-2.536980,-1.167624
28 Jan 2026 01:03:20.000,26894.751526,27240.503719,-10976.564642,0.256119,-2.537627,-1.166932
28 Jan 2026 01:03:30.000,26897.292871,27215.124235,-10988.230493,0.252150,-2.538269,-1.166238
28 Jan 2026 01:03:40.000,26899.794507,27189.738351,-10999.889403,0.248177,-2.538907,-1.165543
28 Jan 2026 01:03:50.000,26902.256409,27164.346113,-11011.541356,0.244203,-2.539540,-1.164847
28 Jan 2026 01:04:00.000,26904.678551,27138.947564,-11023.186340,0.240225,-2.540169,-1.164149
28 Jan 2026 01:04:10.000,26907.060909,27113.542750,-11034.824340,0.236246,-2.540793,-1.163450
28 Jan 2026 01:04:20.000,26909.403456,27088.131714,-11046.455343,0.232263,-2.541413,-1.162750
28 Jan 2026 01:04:30.000,26911.706168,27062.714501,-11058.079334,0.228279,-2.542029,-1.162048
28 Jan 2026 01:04:40.000,26913.969018,27037.291155,-11069.696300,0.224291,-2.542640,-1.161345
28 Jan 2026 01:04:50.000,26916.191982,27011.861722,-11081.306226,0.220301,-2.543246,-1.160640
28 Jan 2026 01:05:00.000,26918.375034,26986.426245,-11092.909098,0.216309,-2.543848,-1.159934
