Time [s],Channel 1,Channel 2
0.016368562,-0.017,-0.006
0.016400562,-0.017,-0.006
0.016432562,-0.017,-0.011
0.016464562,-0.017,-0.006
0.016496562,-0.017,-0.006
0.016528562,-0.022,-0.006
0.016560562,-0.017,-0.006
0.016592562,-0.017,-0.006
0.016624562,-0.017,-0.001
0.016656562,-0.017,-0.006
0.016688562,-0.017,-0.006
0.016720562,-0.022,-0.006
0.016752562,-0.017,-0.006
0.016784562,-0.017,-0.006
0.016816562,-0.017,-0.006
0.016848562,-0.017,-0.006
0.016880562,-0.017,-0.006
0.016912562,-0.017,-0.006
0.016944562,-0.017,-0.006
0.016976562,-0.017,-0.006
0.017008562,-0.017,-0.006
0.017040562,-0.017,-0.006
0.017072562,-0.022,-0.006
0.017104562,-0.017,-0.006
0.017136562,-0.017,-0.006
0.017168562,-0.017,-0.006
0.017200562,-0.017,-0.001
0.017232562,-0.017,-0.006
0.017264562,-0.017,-0.006
0.017296562,-0.017,-0.006
0.017328562,-0.017,-0.006
0.017360562,-0.022,-0.006
0.017392562,-0.017,-0.006
0.017424562,-0.017,-0.006
0.017456562,-0.017,-0.006
0.017488562,-0.017,-0.006
0.017520562,-0.017,-0.006
0.017552562,-0.022,-0.006
0.017584562,-0.017,-0.006
0.017616562,-0.022,-0.006
0.017648562,-0.017,-0.006
0.017680562,-0.017,-0.006
0.017712562,-0.017,-0.011
0.017744562,-0.017,-0.006
0.017776562,-0.017,-0.006
0.017808562,-0.017,-0.006
0.017840562,-0.017,-0.006
0.017872562,-0.017,-0.006
0.017904562,-0.017,-0.001
0.017936562,-0.017,-0.006
0.017968562,-0.022,-0.006
0.018000562,-0.017,-0.006
0.018032562,-0.017,-0.006
0.018064562,-0.017,-0.006
0.018096562,-0.017,-0.006
0.018128562,-0.017,-0.006
0.018160562,-0.017,-0.006
0.018192562,-0.022,-0.006
0.018224562,-0.017,-0.006
0.018256562,-0.017,-0.006
0.018288562,-0.017,-0.006
0.018320562,-0.017,-0.006
0.018352562,-0.022,-0.006
0.018384562,-0.017,-0.006
0.018416562,-0.017,-0.006
0.018448562,-0.017,-0.006
0.018480562,-0.017,-0.006
0.018512562,-0.017,-0.006
0.018544562,-0.017,-0.006
0.018576562,-0.022,-0.006
0.018608562,-0.017,-0.006
0.018640562,-0.017,-0.006
0.018672562,-0.017,-0.006
0.018704562,-0.017,-0.006
0.018736562,-0.022,-0.006
0.018768562,-0.022,-0.006
0.018800562,-0.017,-0.006
0.018832562,-0.017,-0.006
0.018864562,-0.017,-0.006
0.018896562,-0.017,-0.006
0.018928562,-0.017,-0.006
0.018960562,-0.017,-0.006
0.018992562,-0.017,-0.006
0.019024562,-0.017,-0.006
0.019056562,-0.017,-0.006
0.019088562,-0.017,-0.006
0.019120562,-0.017,-0.006
0.019152562,-0.017,-0.006
0.019184562,-0.017,-0.006
0.019216562,-0.017,-0.001
0.019248562,-0.017,-0.006
0.019280562,-0.017,-0.006
0.019312562,-0.022,-0.006
0.019344562,-0.017,-0.006
0.019376562,-0.017,-0.006
0.019408562,-0.017,-0.006
0.019440562,-0.017,-0.001
0.019472562,-0.017,-0.006
0.019504562,-0.017,-0.006
0.019536562,-0.022,-0.001
0.019568562,-0.017,-0.006
0.019600562,-0.017,-0.006
0.019632562,-0.017,-0.006
0.019664562,-0.022,-0.006
0.019696562,-0.017,-0.006
0.019728562,-0.017,-0.006
0.019760562,-0.017,-0.006
0.019792562,-0.017,-0.006
0.019824562,-0.017,-0.006
0.019856562,-0.017,-0.006
0.019888562,-0.017,-0.006
0.019920562,-0.017,-0.006
0.019952562,-0.017,-0.006
0.019984562,-0.017,-0.011
0.020016562,-0.017,-0.006
0.020048562,-0.017,-0.006
0.020080562,-0.022,-0.011
0.020112562,-0.017,-0.001
0.020144562,-0.017,-0.006
0.020176562,-0.017,-0.006
0.020208562,-0.017,-0.006
0.020240562,-0.017,-0.006
0.020272562,-0.017,-0.006
0.020304562,-0.017,-0.006
0.020336562,-0.017,-0.006
0.020368562,-0.017,-0.006
0.020400562,-0.017,-0.001
0.020432562,-0.017,-0.001
0.020464562,-0.017,-0.001
0.020496562,-0.012,-0.006
0.020528562,-0.017,-0.006
0.020560562,-0.017,-0.006
0.020592562,-0.017,-0.006
0.020624562,-0.017,-0.006
0.020656562,-0.022,-0.006
0.020688562,-0.017,-0.006
0.020720562,-0.017,-0.006
0.020752562,-0.017,-0.006
0.020784562,-0.017,-0.006
0.020816562,-0.022,-0.006
0.020848562,-0.017,-0.006
0.020880562,-0.017,-0.006
0.020912562,-0.017,-0.006
0.020944562,-0.017,-0.006
0.020976562,-0.017,-0.006
0.021008562,-0.022,-0.006
0.021040562,-0.017,-0.006
0.021072562,-0.017,-0.006
0.021104562,-0.017,-0.006
0.021136562,-0.017,-0.006
0.021168562,-0.022,-0.006
0.021200562,-0.017,-0.006
0.021232562,-0.017,-0.006
0.021264562,-0.017,-0.006
0.021296562,-0.017,-0.006
0.021328562,-0.017,-0.006
0.021360562,-0.017,-0.006
0.021392562,-0.017,-0.006
0.021424562,-0.017,-0.006
0.021456562,-0.017,-0.006
0.021488562,-0.017,-0.006
0.021520562,-0.017,-0.006
0.021552562,-0.017,-0.006
0.021584562,-0.017,-0.006
0.021616562,-0.017,-0.006
0.021648562,-0.017,-0.006
0.021680562,-0.017,-0.006
0.021712562,-0.017,-0.006
0.021744562,-0.017,-0.006
0.021776562,-0.017,-0.006
0.021808562,-0.017,-0.006
0.021840562,-0.017,-0.006
0.021872562,-0.017,-0.006
0.021904562,-0.017,-0.006
0.021936562,-0.017,-0.006
0.021968562,-0.017,-0.006
0.022000562,-0.017,-0.006
0.022032562,-0.017,-0.006
0.022064562,-0.017,-0.006
0.022096562,-0.017,-0.006
0.022128562,-0.022,-0.006
0.022160562,-0.017,-0.006
0.022192562,-0.017,-0.006
0.022224562,-0.017,-0.006
0.022256562,-0.017,-0.006
0.022288562,-0.017,-0.006
0.022320562,-0.017,-0.006
0.022352562,-0.017,-0.001
0.022384562,-0.017,-0.006
0.022416562,-0.017,-0.006
0.022448562,-0.017,-0.001
0.022480562,-0.017,-0.001
0.022512562,-0.017,-0.006
0.022544562,-0.017,-0.006
0.022576562,-0.017,-0.006
0.022608562,-0.017,-0.006
0.022640562,-0.017,-0.006
0.022672562,-0.017,-0.006
0.022704562,-0.022,-0.006
0.022736562,-0.017,-0.006
0.022768562,-0.017,-0.006
0.022800562,-0.017,-0.006
0.022832562,-0.017,-0.006
0.022864562,-0.017,-0.006
0.022896562,-0.017,-0.006
0.022928562,-0.017,-0.006
0.022960562,-0.022,-0.006
0.022992562,-0.017,-0.006
0.023024562,-0.017,-0.006
0.023056562,-0.022,-0.006
0.023088562,-0.017,-0.006
0.023120562,-0.017,-0.006
0.023152562,-0.017,-0.006
0.023184562,-0.017,-0.006
0.023216562,-0.017,-0.006
0.023248562,-0.022,-0.006
0.023280562,-0.017,-0.006
0.023312562,-0.017,-0.006
0.023344562,-0.022,-0.006
0.023376562,-0.022,-0.006
0.023408562,-0.022,-0.006
0.023440562,-0.017,-0.006
0.023472562,-0.017,-0.006
0.023504562,-0.017,-0.006
0.023536562,-0.017,-0.006
0.023568562,-0.017,-0.006
0.023600562,-0.017,-0.006
0.023632562,-0.017,-0.006
0.023664562,-0.017,-0.006
0.023696562,-0.017,-0.006
0.023728562,-0.017,-0.006
0.023760562,-0.017,-0.006
0.023792562,-0.017,-0.001
0.023824562,-0.017,-0.006
0.023856562,-0.017,-0.006
0.023888562,-0.017,-0.006
0.023920562,-0.017,-0.006
0.023952562,-0.017,-0.006
0.023984562,-0.022,-0.006
0.024016562,-0.017,-0.001
0.024048562,-0.017,-0.006
0.024080562,-0.022,-0.006
0.024112562,-0.017,-0.006
0.024144562,-0.022,-0.006
0.024176562,-0.022,-0.006
0.024208562,-0.017,-0.006
0.024240562,-0.017,-0.006
0.024272562,-0.017,-0.006
0.024304562,-0.017,-0.006
0.024336562,-0.017,-0.006
0.024368562,-0.017,-0.006
0.024400562,-0.017,-0.006
0.024432562,-0.017,-0.006
0.024464562,-0.017,-0.006
0.024496562,-0.017,-0.006
0.024528562,-0.017,-0.006
0.024560562,-0.017,-0.006
0.024592562,-0.017,-0.006
0.024624562,-0.017,-0.006
0.024656562,-0.017,-0.006
0.024688562,-0.017,-0.006
0.024720562,-0.017,-0.006
0.024752562,-0.017,-0.006
0.024784562,-0.017,-0.006
0.024816562,-0.017,-0.006
0.024848562,-0.017,-0.006
0.024880562,-0.022,-0.006
0.024912562,-0.017,-0.006
0.024944562,-0.017,-0.006
0.024976562,-0.022,-0.006
0.025008562,-0.022,-0.006
0.025040562,-0.017,-0.006
0.025072562,-0.017,-0.006
0.025104562,-0.017,-0.006
0.025136562,-0.017,-0.006
0.025168562,-0.017,-0.001
0.025200562,-0.017,-0.006
0.025232562,-0.017,-0.006
0.025264562,-0.022,-0.006
0.025296562,-0.017,-0.006
0.025328562,-0.017,-0.006
0.025360562,-0.017,-0.006
0.025392562,-0.017,-0.006
0.025424562,-0.017,-0.006
0.025456562,-0.017,-0.006
0.025488562,-0.017,-0.006
0.025520562,-0.022,-0.006
0.025552562,-0.017,-0.006
0.025584562,-0.017,-0.006
0.025616562,-0.017,-0.006
0.025648562,-0.017,-0.006
0.025680562,-0.017,-0.006
0.025712562,-0.017,-0.006
0.025744562,-0.017,-0.006
0.025776562,-0.017,-0.011
0.025808562,-0.017,-0.006
0.025840562,-0.017,-0.006
0.025872562,-0.017,-0.011
0.025904562,-0.017,-0.006
0.025936562,-0.017,-0.006
0.025968562,-0.012,-0.006
0.026000562,-0.012,-0.006
0.026032562,-0.017,-0.006
0.026064562,-0.017,-0.006
0.026096562,-0.017,-0.001
0.026128562,-0.017,-0.006
0.026160562,-0.017,-0.006
0.026192562,-0.017,-0.006
0.026224562,-0.017,-0.006
0.026256562,-0.017,-0.006
0.026288562,-0.017,-0.006
0.026320562,-0.017,-0.006
0.026352562,-0.017,-0.006
0.026384562,-0.017,-0.006
0.026416562,-0.017,-0.006
0.026448562,-0.017,-0.006
0.026480562,-0.017,-0.006
0.026512562,-0.017,-0.006
0.026544562,-0.017,-0.006
0.026576562,-0.012,-0.001
0.026608562,-0.017,-0.006
0.026640562,-0.017,-0.006
0.026672562,-0.017,-0.001
0.026704562,-0.022,-0.011
0.026736562,-0.017,-0.006
0.026768562,-0.017,-0.006
0.026800562,-0.017,-0.001
0.026832562,-0.017,-0.006
0.026864562,-0.017,-0.006
0.026896562,-0.017,-0.006
0.026928562,-0.022,-0.006
0.026960562,-0.017,-0.006
0.026992562,-0.017,-0.006
0.027024562,-0.017,-0.006
0.027056562,-0.017,-0.006
0.027088562,-0.017,-0.006
0.027120562,-0.017,-0.006
0.027152562,-0.017,-0.006
0.027184562,-0.017,-0.006
0.027216562,-0.017,-0.006
0.027248562,-0.017,-0.006
0.027280562,-0.017,-0.006
0.027312562,-0.017,-0.001
0.027344562,-0.017,-0.006
0.027376562,-0.017,-0.006
0.027408562,-0.017,-0.001
0.027440562,-0.017,-0.006
0.027472562,-0.017,-0.006
0.027504562,-0.017,-0.006
0.027536562,-0.017,-0.001
0.027568562,-0.022,-0.006
0.027600562,-0.017,-0.006
0.027632562,-0.017,-0.006
0.027664562,-0.017,-0.006
0.027696562,-0.017,-0.006
0.027728562,-0.017,-0.006
0.027760562,-0.017,-0.006
0.027792562,-0.017,-0.001
0.027824562,-0.017,-0.006
0.027856562,-0.017,-0.006
0.027888562,-0.017,-0.006
0.027920562,-0.017,-0.006
0.027952562,-0.017,-0.006
0.027984562,-0.022,-0.006
