Frame_Time_Budget_s,Frame_Energy_Budget_j
9.32150535115311,4.130185917987497
9.318505552908563,4.129928945685889
9.315439951319341,4.129701722621137
9.312274286104188,4.129502922799299
9.3095409731896,4.129377250667498
9.306748910353399,4.129285703764762
9.304041007623681,4.12924264165071
9.301301096399312,4.129254679156887
9.298929094347159,4.12931159341682
9.296531622043616,4.1294212902585015
9.294111673276136,4.129597576373078
9.292028652824504,4.129803639644888
9.289941449282013,4.1300734693107675
9.287844657982632,4.130419892290707
9.286062955901965,4.1307845093196915
9.28429366917262,4.131221970407716
9.282623090834203,4.131719260179431
9.280959109784071,4.132298987752156
9.279585965144346,4.132884579944485
9.278233812288954,4.133551618541603
9.276922913938023,4.134326269743525
9.275851282479232,4.135081028994058
9.274828864078735,4.135932057971632
9.273911509481627,4.136850266184989
9.273071126799364,4.1378920110074695
9.272414865185597,4.138886268534654
9.271836117234912,4.139995207670266
9.271366963080865,4.141175758940847
9.270989983540435,4.142492297538793
9.270766256985853,4.143744014025155
9.270636428918689,4.145124328829717
9.270601454735008,4.146654245911756
9.270694604325165,4.148103286007716
9.270886862519724,4.149686874243618
9.271191452820638,4.151349908745123
9.271642338405096,4.153187771924247
9.27214918102294,4.154906854681191
9.272788866837447,4.156783845556857
9.27354290307272,4.158744738948721
9.27446355745636,4.160898032794985
9.275391708367655,4.162904558585716
9.27647567991805,4.165088845915316
9.277739185791427,4.167487307849714
9.278985828226046,4.1697208664774825
9.280397192711845,4.172142019685236
9.281909838043267,4.174650090977327
9.283623718924606,4.177386410444541
9.285272625112986,4.179927527724444
9.287100366455435,4.182674835438596
9.289158965928799,4.185682750147967
9.29110184805362,4.188463712957902
9.293242654606251,4.1914673490871035
9.295497516934075,4.1945741598447555
9.297993021337009,4.1979514073165385
9.300324817436183,4.201069160635109
9.302875441735397,4.204434964599421
9.305681358857834,4.208099820460567
9.308301173455542,4.211330667876303
9.311145813057841,4.213204985585288
9.314247478965491,4.21464659528221
9.317138666717948,4.2159558400767665
9.320253757532994,4.217365503003094
9.323475888892437,4.2188235075069
9.326978228282426,4.220408297816517
9.330204050129108,4.221867965134178
9.333684972959114,4.223443064296675
9.337467531556873,4.225154652048049
9.340937975872242,4.226725009738089
9.344675641766855,4.228416283778824
9.34871822730723,4.230245532345887
9.352426538295534,4.231923523446839
9.356625896170218,4.233823710665672
9.360484825060231,4.235569855570204
9.36461370882875,4.2374381536288865
9.369051289363314,4.239446135340841
9.37311891769238,4.241286715637282
9.37745389363424,4.243248269313935
9.382120700861158,4.245359974891305
9.386373532080933,4.247284358515855
9.391170184578206,4.249454818391029
9.39554080181449,4.2514324995648245
9.400197572894507,4.253539663838824
9.405200431295231,4.2558034307942405
9.409736457681731,4.257855958733304
9.414841190082305,4.26016582313462
9.419479473847792,4.262264621996613
9.424412370105227,4.264496731452373
9.429683662512783,4.266881963375553
9.434465353715199,4.269045653343964
9.439812116275208,4.271465035111806
9.444679870906832,4.27366766832656
9.450105118813068,4.276122564298289
9.455037634817204,4.278354501691439
9.460544190862743,4.280846189165989
9.465535361855958,4.2831046676313465
9.470812828584737,4.285492693402208
9.476434580503145,4.28803650639971
9.481498325276641,4.290327824116643
9.487158315937888,4.292888939942951
9.492261903440584,4.295198286284031
9.497961917544295,4.297777512506283
9.50309707551262,4.300101144316016
9.508826733047842,4.302693784034177
9.513985414203798,4.305028059961846
9.51973145079985,4.307628111118367
9.524906461758292,4.309969776195257
9.530658191424743,4.312572403436009
9.536134549749637,4.315050426601737
9.541301316394085,4.317388361170165
9.547039992655241,4.319985081814087
9.552213138658422,4.322325903008583
9.557929477440602,4.324912516061458
9.56307560701841,4.327241112466419
9.568768605080551,4.329817163966973
9.573879386526686,4.332129765529384
9.579536692841444,4.334689666703094
9.584897533080175,4.337115418546049
9.589929339395587,4.339392284279674
