Time [s],Channel 1,Channel 2
0.000080562,0.162,0.010
0.000112562,0.157,0.010
0.000144562,0.167,0.010
0.000176562,0.178,0.010
0.000208562,0.178,0.010
0.000240562,0.183,0.010
0.000272562,0.178,0.010
0.000304562,0.178,0.004
0.000336562,0.167,0.010
0.000368562,0.167,0.010
0.000400562,0.157,0.004
0.000432562,0.157,0.010
0.000464562,0.157,0.004
0.000496562,0.162,0.010
0.000528562,0.157,0.010
0.000560562,0.157,0.010
0.000592562,0.157,0.004
0.000624562,0.157,0.004
0.000656562,0.157,0.010
0.000688562,0.157,0.004
0.000720562,0.157,0.010
0.000752562,0.157,0.010
0.000784562,0.208,0.010
0.000816562,0.214,0.010
0.000848562,0.234,0.010
0.000880562,0.260,0.010
0.000912562,0.280,0.010
0.000944562,0.265,0.010
0.000976562,0.260,0.010
0.001008562,0.285,0.010
0.001040562,0.260,0.010
0.001072562,0.244,0.010
0.001104562,0.239,0.010
0.001136562,0.280,0.010
0.001168562,0.275,0.010
0.001200562,0.275,0.010
0.001232562,0.260,0.010
0.001264562,0.270,0.010
0.001296562,0.270,0.010
0.001328562,0.285,0.015
0.001360562,0.291,0.010
0.001392562,0.306,0.010
0.001424562,0.321,0.015
0.001456562,0.301,0.015
0.001488562,0.301,0.010
0.001520562,0.337,0.010
0.001552562,0.311,0.015
0.001584562,0.332,0.015
0.001616562,0.321,0.015
0.001648562,0.332,0.010
0.001680562,0.326,0.015
0.001712562,0.347,0.010
0.001744562,0.326,0.010
0.001776562,0.326,0.015
0.001808562,0.332,0.010
0.001840562,0.316,0.010
0.001872562,0.342,0.015
0.001904562,0.326,0.015
0.001936562,0.337,0.015
0.001968562,0.388,0.010
0.002000562,0.424,0.015
0.002032562,0.434,0.015
0.002064562,0.393,0.015
0.002096562,0.403,0.015
0.002128562,0.455,0.015
0.002160562,0.470,0.015
0.002192562,0.485,0.015
0.002224562,0.480,0.015
0.002256562,0.480,0.015
0.002288562,0.485,0.015
0.002320562,0.506,0.015
0.002352562,0.521,0.015
0.002384562,0.506,0.015
0.002416562,0.424,0.015
0.002448562,0.429,0.015
0.002480562,0.485,0.015
0.002512562,0.532,0.015
0.002544562,0.552,0.015
0.002576562,0.527,0.015
0.002608562,0.547,0.015
0.002640562,0.496,0.015
0.002672562,0.393,0.015
0.002704562,0.337,0.015
0.002736562,0.465,0.015
0.002768562,0.562,0.015
0.002800562,0.573,0.015
0.002832562,0.609,0.015
0.002864562,0.516,0.015
0.002896562,0.578,0.015
0.002928562,0.506,0.015
0.002960562,0.434,0.010
0.002992562,0.367,0.015
0.003024562,0.321,0.010
0.003056562,0.296,0.015
0.003088562,0.291,0.010
0.003120562,0.270,0.010
0.003152562,0.265,0.015
0.003184562,0.265,0.010
0.003216562,0.260,0.010
0.003248562,0.260,0.010
0.003280562,0.250,0.010
0.003312562,0.255,0.010
0.003344562,0.265,0.015
0.003376562,0.265,0.010
0.003408562,0.270,0.010
0.003440562,0.270,0.010
0.003472562,0.270,0.010
0.003504562,0.270,0.010
0.003536562,0.270,0.010
0.003568562,0.219,0.010
0.003600562,0.188,0.010
0.003632562,0.167,0.010
0.003664562,0.157,0.010
0.003696562,0.152,0.010
0.003728562,0.152,0.010
0.003760562,0.152,0.010
0.003792562,0.152,0.004
0.003824562,0.152,0.010
0.003856562,0.152,0.010
0.003888562,0.152,0.010
0.003920562,0.152,0.010
0.003952562,0.152,0.004
0.003984562,0.152,0.004
0.004016562,0.152,0.010
0.004048562,0.152,0.010
0.004080562,0.157,0.010
0.004112562,0.157,0.010
0.004144562,0.152,0.010
0.004176562,0.152,0.010
0.004208562,0.152,0.010
0.004240562,0.152,0.010
0.004272562,0.152,0.010
0.004304562,0.152,0.010
0.004336562,0.152,0.004
0.004368562,0.152,0.010
0.004400562,0.152,0.010
0.004432562,0.152,0.004
0.004464562,0.152,0.010
0.004496562,0.152,0.010
0.004528562,0.152,0.010
0.004560562,0.152,0.010
0.004592562,0.147,0.010
0.004624562,0.152,0.004
0.004656562,0.152,0.010
0.004688562,0.147,0.010
0.004720562,0.152,0.004
0.004752562,0.147,0.010
0.004784562,0.152,0.010
0.004816562,0.152,0.010
0.004848562,0.152,0.010
0.004880562,0.157,0.010
0.004912562,0.152,0.010
0.004944562,0.173,0.010
0.004976562,0.188,0.010
0.005008562,0.193,0.010
0.005040562,0.198,0.010
0.005072562,0.198,0.010
0.005104562,0.193,0.010
0.005136562,0.173,0.010
0.005168562,0.167,0.004
0.005200562,0.157,0.010
0.005232562,0.152,0.010
0.005264562,0.152,0.010
0.005296562,0.157,0.004
0.005328562,0.152,0.010
0.005360562,0.152,0.010
0.005392562,0.152,0.010
0.005424562,0.152,0.010
0.005456562,0.157,0.010
0.005488562,0.152,0.010
0.005520562,0.152,0.010
0.005552562,0.147,0.010
0.005584562,0.147,0.010
0.005616562,0.152,0.010
0.005648562,0.152,0.010
0.005680562,0.147,0.010
0.005712562,0.152,0.010
0.005744562,0.152,0.010
0.005776562,0.152,0.004
0.005808562,0.152,0.010
0.005840562,0.152,0.010
0.005872562,0.152,0.010
0.005904562,0.152,0.010
0.005936562,0.152,0.010
0.005968562,0.152,0.010
0.006000562,0.152,0.010
0.006032562,0.152,0.010
0.006064562,0.152,0.010
0.006096562,0.152,0.010
0.006128562,0.152,0.010
0.006160562,0.152,0.010
0.006192562,0.147,0.010
0.006224562,0.152,0.010
0.006256562,0.147,0.010
0.006288562,0.152,0.010
0.006320562,0.152,0.010
0.006352562,0.152,0.010
0.006384562,0.147,0.010
0.006416562,0.162,0.010
0.006448562,0.173,0.010
0.006480562,0.178,0.010
0.006512562,0.178,0.015
0.006544562,0.178,0.010
0.006576562,0.162,0.004
0.006608562,0.162,0.010
0.006640562,0.157,0.010
0.006672562,0.152,0.010
0.006704562,0.157,0.010
0.006736562,0.157,0.010
0.006768562,0.162,0.010
0.006800562,0.157,0.010
0.006832562,0.157,0.015
0.006864562,0.157,0.010
0.006896562,0.157,0.010
0.006928562,0.157,0.010
0.006960562,0.152,0.010
0.006992562,0.152,0.010
0.007024562,0.157,0.010
0.007056562,0.157,0.010
0.007088562,0.157,0.010
0.007120562,0.157,0.010
0.007152562,0.157,0.010
0.007184562,0.157,0.010
0.007216562,0.157,0.010
0.007248562,0.157,0.010
0.007280562,0.152,0.010
0.007312562,0.157,0.010
0.007344562,0.157,0.010
0.007376562,0.157,0.010
0.007408562,0.157,0.010
0.007440562,0.157,0.010
0.007472562,0.157,0.004
0.007504562,0.157,0.010
0.007536562,0.157,0.010
0.007568562,0.157,0.010
0.007600562,0.157,0.010
0.007632562,0.157,0.010
0.007664562,0.157,0.010
0.007696562,0.157,0.010
0.007728562,0.157,0.010
0.007760562,0.157,0.010
0.007792562,0.157,0.010
0.007824562,0.157,0.010
0.007856562,0.157,0.010
0.007888562,0.157,0.010
0.007920562,0.157,0.010
0.007952562,0.157,0.004
0.007984562,0.157,0.010
0.008016562,0.157,0.010
0.008048562,0.157,0.010
0.008080562,0.147,0.010
0.008112562,0.147,0.010
0.008144562,0.157,0.010
0.008176562,0.157,0.010
0.008208562,0.157,0.010
0.008240562,0.157,0.015
0.008272562,0.157,0.010
0.008304562,0.157,0.010
0.008336562,0.162,0.010
0.008368562,0.157,0.010
0.008400562,0.162,0.010
0.008432562,0.157,0.010
0.008464562,0.157,0.010
0.008496562,0.157,0.010
0.008528562,0.157,0.010
0.008560562,0.152,0.010
0.008592562,0.157,0.010
0.008624562,0.157,0.010
0.008656562,0.157,0.004
0.008688562,0.152,0.010
0.008720562,0.152,0.010
0.008752562,0.152,0.010
0.008784562,0.157,0.010
0.008816562,0.152,0.010
0.008848562,0.152,0.010
0.008880562,0.152,0.010
0.008912562,0.152,0.004
0.008944562,0.157,0.010
0.008976562,0.152,0.010
0.009008562,0.152,0.010
0.009040562,0.157,0.010
0.009072562,0.152,0.010
0.009104562,0.152,0.010
0.009136562,0.157,0.010
0.009168562,0.157,0.010
0.009200562,0.152,0.010
0.009232562,0.157,0.010
0.009264562,0.157,0.010
0.009296562,0.167,0.015
0.009328562,0.173,0.010
0.009360562,0.173,0.010
0.009392562,0.178,0.010
0.009424562,0.178,0.010
0.009456562,0.178,0.010
0.009488562,0.178,0.010
0.009520562,0.178,0.010
0.009552562,0.178,0.010
0.009584562,0.178,0.010
0.009616562,0.178,0.004
0.009648562,0.167,0.010
0.009680562,0.162,0.010
0.009712562,0.157,0.015
0.009744562,0.152,0.010
0.009776562,0.157,0.010
0.009808562,0.157,0.010
0.009840562,0.152,0.010
0.009872562,0.157,0.010
0.009904562,0.157,0.010
0.009936562,0.157,0.010
0.009968562,0.152,0.010
0.010000562,0.152,0.010
0.010032562,0.157,0.010
0.010064562,0.157,0.010
0.010096562,0.157,0.010
0.010128562,0.152,0.010
0.010160562,0.157,0.010
0.010192562,0.152,0.004
0.010224562,0.152,0.010
0.010256562,0.152,0.010
0.010288562,0.157,0.010
0.010320562,0.157,0.010
0.010352562,0.157,0.004
0.010384562,0.157,0.010
0.010416562,0.152,0.010
0.010448562,0.167,0.010
0.010480562,0.167,0.010
0.010512562,0.178,0.010
0.010544562,0.173,0.010
0.010576562,0.178,0.015
0.010608562,0.173,0.010
0.010640562,0.178,0.010
0.010672562,0.178,0.010
0.010704562,0.178,0.010
0.010736562,0.173,0.010
0.010768562,0.173,0.010
0.010800562,0.167,0.010
0.010832562,0.157,0.010
0.010864562,0.157,0.010
0.010896562,0.157,0.010
0.010928562,0.157,0.010
0.010960562,0.152,0.010
0.010992562,0.152,0.010
0.011024562,0.157,0.010
0.011056562,0.157,0.010
0.011088562,0.157,0.010
0.011120562,0.152,0.010
0.011152562,0.157,0.010
0.011184562,0.157,0.015
0.011216562,0.152,0.010
0.011248562,0.157,0.015
0.011280562,0.152,0.015
0.011312562,0.152,0.010
0.011344562,0.152,0.010
0.011376562,0.152,0.015
0.011408562,0.152,0.010
0.011440562,0.157,0.010
0.011472562,0.152,0.010
0.011504562,0.152,0.010
0.011536562,0.157,0.010
0.011568562,0.152,0.010
0.011600562,0.157,0.010
0.011632562,0.167,0.010
0.011664562,0.167,0.010
0.011696562,0.162,0.010
0.011728562,0.167,0.010
0.011760562,0.178,0.010
0.011792562,0.178,0.010
0.011824562,0.183,0.004
0.011856562,0.183,0.010
0.011888562,0.188,0.010
0.011920562,0.183,0.010
0.011952562,0.183,0.010
0.011984562,0.188,0.004
0.012016562,0.183,0.004
0.012048562,0.183,0.010
0.012080562,0.183,0.010
0.012112562,0.178,0.010
0.012144562,0.173,0.010
0.012176562,0.167,0.010
0.012208562,0.167,0.010
0.012240562,0.162,0.010
0.012272562,0.162,0.010
0.012304562,0.157,0.010
0.012336562,0.162,0.010
0.012368562,0.162,0.010
0.012400562,0.162,0.010
0.012432562,0.157,0.010
0.012464562,0.157,0.010
0.012496562,0.162,0.010
0.012528562,0.157,0.010
0.012560562,0.157,0.010
0.012592562,0.162,0.010
0.012624562,0.162,0.010
0.012656562,0.162,0.010
0.012688562,0.157,0.010
0.012720562,0.157,0.010
0.012752562,0.157,0.010
0.012784562,0.157,0.010
0.012816562,0.157,0.010
0.012848562,0.157,0.010
0.012880562,0.157,0.010
0.012912562,0.157,0.010
0.012944562,0.157,0.010
0.012976562,0.157,0.010
0.013008562,0.167,0.015
0.013040562,0.173,0.010
0.013072562,0.178,0.010
0.013104562,0.178,0.010
0.013136562,0.183,0.010
0.013168562,0.178,0.010
0.013200562,0.173,0.010
0.013232562,0.167,0.010
0.013264562,0.167,0.010
0.013296562,0.157,0.010
0.013328562,0.157,0.010
0.013360562,0.157,0.004
0.013392562,0.157,0.010
0.013424562,0.157,0.010
0.013456562,0.157,0.010
0.013488562,0.157,0.010
0.013520562,0.157,0.010
0.013552562,0.157,0.010
0.013584562,0.157,0.010
0.013616562,0.157,0.010
0.013648562,0.203,0.010
0.013680562,0.214,0.010
0.013712562,0.224,0.015
0.013744562,0.260,0.010
0.013776562,0.275,0.015
0.013808562,0.270,0.010
0.013840562,0.260,0.015
0.013872562,0.280,0.010
0.013904562,0.270,0.010
0.013936562,0.250,0.010
0.013968562,0.239,0.010
0.014000562,0.265,0.010
0.014032562,0.280,0.015
0.014064562,0.275,0.015
0.014096562,0.265,0.015
0.014128562,0.275,0.010
0.014160562,0.265,0.010
0.014192562,0.275,0.015
0.014224562,0.291,0.010
0.014256562,0.306,0.010
0.014288562,0.316,0.015
0.014320562,0.306,0.015
0.014352562,0.306,0.015
0.014384562,0.311,0.010
0.014416562,0.316,0.015
0.014448562,0.316,0.015
0.014480562,0.326,0.015
0.014512562,0.321,0.015
0.014544562,0.337,0.015
0.014576562,0.332,0.010
0.014608562,0.332,0.015
0.014640562,0.326,0.010
0.014672562,0.337,0.015
0.014704562,0.321,0.015
0.014736562,0.337,0.010
0.014768562,0.332,0.015
0.014800562,0.321,0.010
0.014832562,0.373,0.015
0.014864562,0.414,0.015
0.014896562,0.429,0.015
0.014928562,0.424,0.015
0.014960562,0.378,0.015
0.014992562,0.439,0.015
0.015024562,0.465,0.015
0.015056562,0.485,0.015
0.015088562,0.485,0.015
0.015120562,0.480,0.015
0.015152562,0.491,0.015
0.015184562,0.496,0.015
0.015216562,0.521,0.015
0.015248562,0.511,0.015
0.015280562,0.460,0.010
0.015312562,0.393,0.015
0.015344562,0.475,0.015
0.015376562,0.527,0.015
0.015408562,0.547,0.015
0.015440562,0.527,0.015
0.015472562,0.547,0.015
0.015504562,0.542,0.015
0.015536562,0.424,0.015
0.015568562,0.347,0.010
0.015600562,0.429,0.015
0.015632562,0.532,0.020
0.015664562,0.573,0.015
0.015696562,0.603,0.015
0.015728562,0.521,0.015
0.015760562,0.562,0.015
0.015792562,0.527,0.015
0.015824562,0.475,0.015
0.015856562,0.388,0.015
0.015888562,0.342,0.015
0.015920562,0.301,0.010
0.015952562,0.291,0.010
0.015984562,0.275,0.010
0.016016562,0.265,0.010
0.016048562,0.265,0.010
0.016080562,0.270,0.015
0.016112562,0.260,0.015
0.016144562,0.255,0.010
0.016176562,0.250,0.010
0.016208562,0.260,0.015
0.016240562,0.270,0.015
0.016272562,0.270,0.015
0.016304562,0.270,0.015
0.016336562,0.270,0.015
0.016368562,0.270,0.015
0.016400562,0.275,0.015
0.016432562,0.234,0.010
0.016464562,0.198,0.010
0.016496562,0.167,0.010
0.016528562,0.162,0.010
0.016560562,0.157,0.010
0.016592562,0.152,0.010
0.016624562,0.157,0.010
0.016656562,0.152,0.004
0.016688562,0.157,0.010
0.016720562,0.152,0.010
0.016752562,0.152,0.010
0.016784562,0.152,0.010
0.016816562,0.147,0.004
0.016848562,0.152,0.010
0.016880562,0.152,0.010
0.016912562,0.152,0.010
0.016944562,0.152,0.010
0.016976562,0.152,0.010
0.017008562,0.152,0.010
0.017040562,0.152,0.010
0.017072562,0.152,0.010
0.017104562,0.152,0.010
0.017136562,0.152,0.010
0.017168562,0.152,0.010
0.017200562,0.147,0.010
0.017232562,0.152,0.010
0.017264562,0.152,0.004
0.017296562,0.147,0.010
0.017328562,0.152,0.010
0.017360562,0.152,0.010
0.017392562,0.157,0.010
0.017424562,0.152,0.004
0.017456562,0.152,0.004
0.017488562,0.152,0.010
0.017520562,0.152,0.010
0.017552562,0.152,0.010
0.017584562,0.147,0.010
0.017616562,0.152,0.010
0.017648562,0.147,0.004
0.017680562,0.152,0.010
0.017712562,0.152,0.010
0.017744562,0.152,0.010
0.017776562,0.152,0.010
0.017808562,0.157,0.010
0.017840562,0.183,0.015
0.017872562,0.193,0.010
0.017904562,0.198,0.010
0.017936562,0.203,0.015
0.017968562,0.193,0.010
0.018000562,0.178,0.010
0.018032562,0.162,0.010
0.018064562,0.162,0.010
0.018096562,0.152,0.010
0.018128562,0.152,0.010
0.018160562,0.152,0.010
0.018192562,0.152,0.004
0.018224562,0.152,0.010
0.018256562,0.152,0.004
0.018288562,0.152,0.010
0.018320562,0.152,0.010
0.018352562,0.152,0.010
0.018384562,0.152,0.010
0.018416562,0.152,0.010
0.018448562,0.152,0.010
0.018480562,0.152,0.004
0.018512562,0.152,0.015
0.018544562,0.157,0.010
0.018576562,0.152,0.010
0.018608562,0.152,0.010
0.018640562,0.152,0.010
0.018672562,0.157,0.010
0.018704562,0.152,0.004
0.018736562,0.152,0.010
0.018768562,0.152,0.010
0.018800562,0.152,0.010
0.018832562,0.152,0.010
0.018864562,0.147,0.010
0.018896562,0.152,0.010
0.018928562,0.152,0.010
0.018960562,0.152,0.010
0.018992562,0.152,0.010
0.019024562,0.152,0.010
0.019056562,0.152,0.010
0.019088562,0.152,0.010
0.019120562,0.147,0.010
0.019152562,0.152,0.010
0.019184562,0.147,0.010
0.019216562,0.152,0.010
0.019248562,0.147,0.010
0.019280562,0.162,0.004
0.019312562,0.167,0.010
0.019344562,0.178,0.010
0.019376562,0.178,0.015
0.019408562,0.178,0.010
0.019440562,0.162,0.010
0.019472562,0.162,0.010
0.019504562,0.162,0.010
0.019536562,0.157,0.010
0.019568562,0.157,0.010
0.019600562,0.162,0.010
0.019632562,0.162,0.010
0.019664562,0.162,0.010
0.019696562,0.157,0.010
0.019728562,0.157,0.004
0.019760562,0.162,0.010
0.019792562,0.157,0.010
0.019824562,0.167,0.010
0.019856562,0.162,0.010
0.019888562,0.162,0.010
0.019920562,0.162,0.010
0.019952562,0.157,0.010
0.019984562,0.162,0.010
0.020016562,0.162,0.010
0.020048562,0.162,0.010
0.020080562,0.162,0.010
0.020112562,0.162,0.015
0.020144562,0.162,0.015
0.020176562,0.167,0.010
0.020208562,0.162,0.010
0.020240562,0.162,0.010
0.020272562,0.157,0.010
0.020304562,0.162,0.010
0.020336562,0.157,0.010
0.020368562,0.157,0.010
0.020400562,0.157,0.004
0.020432562,0.157,0.010
0.020464562,0.157,0.015
0.020496562,0.157,0.010
0.020528562,0.157,0.004
0.020560562,0.157,0.010
0.020592562,0.152,0.010
0.020624562,0.157,0.004
0.020656562,0.157,0.010
0.020688562,0.157,0.004
0.020720562,0.157,0.010
0.020752562,0.162,0.004
0.020784562,0.152,0.010
0.020816562,0.157,0.015
0.020848562,0.157,0.010
0.020880562,0.157,0.004
0.020912562,0.157,0.010
0.020944562,0.152,0.010
0.020976562,0.147,0.010
0.021008562,0.157,0.004
0.021040562,0.157,0.010
0.021072562,0.162,0.004
0.021104562,0.157,0.004
0.021136562,0.157,0.010
0.021168562,0.162,0.010
0.021200562,0.157,0.010
0.021232562,0.162,0.010
0.021264562,0.157,0.004
0.021296562,0.157,0.010
0.021328562,0.157,0.010
0.021360562,0.162,0.010
0.021392562,0.157,0.004
0.021424562,0.152,0.010
0.021456562,0.157,0.010
0.021488562,0.152,0.010
0.021520562,0.152,0.010
0.021552562,0.152,0.010
0.021584562,0.157,0.010
0.021616562,0.157,0.010
0.021648562,0.157,0.010
0.021680562,0.157,0.010
0.021712562,0.157,0.010
0.021744562,0.152,0.010
0.021776562,0.157,0.015
0.021808562,0.152,0.010
0.021840562,0.157,0.010
0.021872562,0.157,0.010
0.021904562,0.157,0.010
0.021936562,0.152,0.010
0.021968562,0.157,0.010
0.022000562,0.157,0.010
0.022032562,0.152,0.010
0.022064562,0.152,0.010
0.022096562,0.157,0.010
0.022128562,0.152,0.010
0.022160562,0.167,0.010
0.022192562,0.167,0.010
0.022224562,0.178,0.010
0.022256562,0.178,0.010
0.022288562,0.178,0.010
0.022320562,0.178,0.010
0.022352562,0.178,0.010
0.022384562,0.178,0.010
0.022416562,0.178,0.010
0.022448562,0.178,0.010
0.022480562,0.178,0.010
0.022512562,0.173,0.010
0.022544562,0.162,0.010
0.022576562,0.157,0.010
0.022608562,0.157,0.010
0.022640562,0.157,0.004
0.022672562,0.152,0.010
0.022704562,0.152,0.010
0.022736562,0.157,0.010
0.022768562,0.157,0.010
0.022800562,0.157,0.010
0.022832562,0.157,0.010
0.022864562,0.157,0.010
0.022896562,0.152,0.010
0.022928562,0.157,0.010
0.022960562,0.157,0.010
0.022992562,0.157,0.010
0.023024562,0.152,0.010
0.023056562,0.157,0.010
0.023088562,0.157,0.010
0.023120562,0.152,0.004
0.023152562,0.152,0.004
0.023184562,0.152,0.004
0.023216562,0.152,0.010
0.023248562,0.157,0.004
0.023280562,0.152,0.010
0.023312562,0.167,0.010
0.023344562,0.173,0.010
0.023376562,0.178,0.010
0.023408562,0.178,0.010
0.023440562,0.178,0.010
0.023472562,0.178,0.010
0.023504562,0.178,0.004
0.023536562,0.178,0.010
0.023568562,0.178,0.010
0.023600562,0.178,0.010
0.023632562,0.178,0.010
0.023664562,0.178,0.010
0.023696562,0.157,0.010
0.023728562,0.157,0.010
0.023760562,0.152,0.010
0.023792562,0.152,0.010
0.023824562,0.152,0.010
0.023856562,0.157,0.010
0.023888562,0.157,0.010
0.023920562,0.157,0.010
0.023952562,0.157,0.010
0.023984562,0.157,0.010
0.024016562,0.157,0.004
0.024048562,0.152,0.010
0.024080562,0.152,0.010
0.024112562,0.152,0.010
0.024144562,0.157,0.010
0.024176562,0.152,0.010
0.024208562,0.152,0.004
0.024240562,0.152,0.004
0.024272562,0.157,0.010
0.024304562,0.157,0.010
0.024336562,0.152,0.015
0.024368562,0.157,0.004
0.024400562,0.157,0.010
0.024432562,0.152,0.010
0.024464562,0.152,0.010
0.024496562,0.167,0.010
0.024528562,0.162,0.010
0.024560562,0.167,0.004
0.024592562,0.167,0.004
0.024624562,0.173,0.010
0.024656562,0.183,0.010
0.024688562,0.183,0.010
0.024720562,0.183,0.010
0.024752562,0.183,0.010
0.024784562,0.188,0.010
0.024816562,0.183,0.010
0.024848562,0.188,0.010
0.024880562,0.183,0.010
0.024912562,0.188,0.015
0.024944562,0.183,0.010
0.024976562,0.178,0.010
0.025008562,0.173,0.010
0.025040562,0.173,0.010
0.025072562,0.167,0.010
0.025104562,0.167,0.010
0.025136562,0.167,0.010
0.025168562,0.167,0.004
0.025200562,0.162,0.010
0.025232562,0.167,0.004
0.025264562,0.167,0.010
0.025296562,0.162,0.010
0.025328562,0.162,0.010
0.025360562,0.167,0.010
0.025392562,0.167,0.010
0.025424562,0.167,0.010
0.025456562,0.167,0.010
0.025488562,0.162,0.010
0.025520562,0.162,0.010
0.025552562,0.162,0.004
0.025584562,0.162,0.010
0.025616562,0.157,0.010
0.025648562,0.162,0.010
0.025680562,0.157,0.010
0.025712562,0.157,0.010
0.025744562,0.157,0.010
0.025776562,0.157,0.010
0.025808562,0.157,0.010
0.025840562,0.157,0.010
0.025872562,0.167,0.010
0.025904562,0.173,0.010
0.025936562,0.178,0.010
0.025968562,0.178,0.010
0.026000562,0.183,0.010
0.026032562,0.178,0.010
0.026064562,0.167,0.010
0.026096562,0.167,0.010
0.026128562,0.162,0.010
0.026160562,0.157,0.010
0.026192562,0.157,0.010
0.026224562,0.157,0.010
0.026256562,0.157,0.010
0.026288562,0.157,0.010
0.026320562,0.152,0.010
0.026352562,0.157,0.010
0.026384562,0.157,0.010
0.026416562,0.157,0.010
0.026448562,0.157,0.010
0.026480562,0.157,0.010
0.026512562,0.183,0.015
0.026544562,0.214,0.010
0.026576562,0.214,0.004
0.026608562,0.244,0.010
0.026640562,0.270,0.010
0.026672562,0.280,0.010
0.026704562,0.265,0.010
0.026736562,0.265,0.010
0.026768562,0.280,0.015
0.026800562,0.255,0.010
0.026832562,0.239,0.010
0.026864562,0.234,0.010
0.026896562,0.280,0.010
0.026928562,0.265,0.010
0.026960562,0.265,0.010
0.026992562,0.270,0.010
0.027024562,0.270,0.010
0.027056562,0.275,0.010
0.027088562,0.291,0.010
0.027120562,0.296,0.010
0.027152562,0.311,0.015
0.027184562,0.316,0.015
0.027216562,0.316,0.010
0.027248562,0.301,0.010
0.027280562,0.321,0.015
0.027312562,0.306,0.015
0.027344562,0.337,0.015
0.027376562,0.316,0.015
0.027408562,0.347,0.015
0.027440562,0.326,0.015
0.027472562,0.337,0.010
0.027504562,0.321,0.015
0.027536562,0.342,0.010
0.027568562,0.326,0.010
0.027600562,0.326,0.015
0.027632562,0.337,0.015
0.027664562,0.316,0.015
0.027696562,0.347,0.015
0.027728562,0.398,0.010
0.027760562,0.424,0.015
0.027792562,0.434,0.015
0.027824562,0.367,0.015
0.027856562,0.424,0.015
0.027888562,0.470,0.015
0.027920562,0.480,0.015
0.027952562,0.485,0.020
0.027984562,0.480,0.015
0.028016562,0.485,0.015
0.028048562,0.480,0.015
0.028080562,0.516,0.015
0.028112562,0.511,0.015
0.028144562,0.501,0.015
0.028176562,0.393,0.015
0.028208562,0.455,0.015
0.028240562,0.506,0.015
0.028272562,0.532,0.015
0.028304562,0.557,0.015
0.028336562,0.532,0.015
0.028368562,0.547,0.015
0.028400562,0.460,0.015
0.028432562,0.367,0.015
0.028464562,0.378,0.015
0.028496562,0.496,0.015
0.028528562,0.588,0.015
0.028560562,0.583,0.015
0.028592562,0.573,0.020
0.028624562,0.532,0.015
0.028656562,0.547,0.015
0.028688562,0.501,0.015
0.028720562,0.414,0.015
0.028752562,0.352,0.015
0.028784562,0.306,0.010
0.028816562,0.296,0.010
0.028848562,0.291,0.010
0.028880562,0.265,0.010
0.028912562,0.265,0.010
0.028944562,0.265,0.010
0.028976562,0.265,0.010
0.029008562,0.260,0.010
0.029040562,0.244,0.010
0.029072562,0.260,0.010
0.029104562,0.265,0.010
0.029136562,0.270,0.010
0.029168562,0.270,0.010
0.029200562,0.270,0.010
0.029232562,0.275,0.010
0.029264562,0.270,0.010
0.029296562,0.255,0.010
0.029328562,0.203,0.004
0.029360562,0.173,0.010
0.029392562,0.167,0.010
0.029424562,0.157,0.010
0.029456562,0.157,0.010
0.029488562,0.152,0.010
0.029520562,0.152,0.010
0.029552562,0.152,0.010
0.029584562,0.152,0.010
0.029616562,0.152,0.004
0.029648562,0.152,0.010
0.029680562,0.152,0.004
0.029712562,0.152,0.010
0.029744562,0.152,0.010
0.029776562,0.157,0.010
0.029808562,0.152,0.004
0.029840562,0.147,0.010
0.029872562,0.152,0.010
0.029904562,0.152,0.010
0.029936562,0.157,0.010
0.029968562,0.152,0.010
0.030000562,0.152,0.010
0.030032562,0.152,0.010
0.030064562,0.152,0.010
0.030096562,0.152,0.010
0.030128562,0.147,0.010
0.030160562,0.147,0.010
0.030192562,0.152,0.010
0.030224562,0.157,0.010
0.030256562,0.152,0.004
0.030288562,0.152,0.010
0.030320562,0.152,0.010
0.030352562,0.152,0.010
0.030384562,0.152,0.010
0.030416562,0.152,0.004
0.030448562,0.157,0.010
0.030480562,0.152,0.010
0.030512562,0.152,0.010
0.030544562,0.152,0.015
0.030576562,0.152,0.004
0.030608562,0.152,0.010
0.030640562,0.147,0.010
0.030672562,0.152,0.015
0.030704562,0.178,0.010
0.030736562,0.188,0.010
0.030768562,0.198,0.015
0.030800562,0.198,0.010
0.030832562,0.198,0.010
0.030864562,0.183,0.010
0.030896562,0.167,0.004
0.030928562,0.157,0.004
0.030960562,0.152,0.010
0.030992562,0.152,0.004
0.031024562,0.152,0.010
0.031056562,0.152,0.004
0.031088562,0.152,0.010
0.031120562,0.152,0.004
0.031152562,0.152,0.004
0.031184562,0.152,0.010
0.031216562,0.152,0.010
0.031248562,0.152,0.004
0.031280562,0.147,0.004
0.031312562,0.152,0.010
0.031344562,0.147,0.010
0.031376562,0.157,0.015
0.031408562,0.152,0.010
0.031440562,0.152,0.010
0.031472562,0.152,0.010
0.031504562,0.157,0.010
0.031536562,0.152,0.010
0.031568562,0.152,0.010
0.031600562,0.152,0.010
0.031632562,0.152,0.004
0.031664562,0.157,0.010
0.031696562,0.152,0.010
0.031728562,0.152,0.010
0.031760562,0.152,0.010
0.031792562,0.152,0.004
0.031824562,0.152,0.004
0.031856562,0.152,0.010
0.031888562,0.152,0.010
0.031920562,0.152,0.010
0.031952562,0.152,0.010
0.031984562,0.147,0.004
